고객ID ,데이터셋 구분,보험사기자여부,성별,연령,주택가격,거주TYPE,FP경력,고객등록년월,시도구분,직업그룹코드1,직업그룹코드2,추정가구소득1,추정가구소득2,,,,
4364,1,N,2,36,8175,99,N,200907,경남,주부,주부,0,4203,,,,
4368,1,N,1,59,9125,13,N,200908,서울,서비스,2차산업 종사자,5127,5829,,,,
4371,1,N,2,35,18519,20,N,200908,경북,서비스,3차산업 종사자,0,3346,,,,
4373,1,N,2,62,4320,40,N,200908,전남,주부,주부,0,0,,,,
4374,1,N,1,40,21666,20,Y,200908,서울,자영업,3차산업 종사자,6768,8809,,,,
4377,1,N,2,29,17777,20,N,200909,경기,주부,주부,5207,3017,,,,
4380,1,Y,2,42,7083,30,N,200910,인천,주부,주부,3034,3797,,,,
4384,1,N,1,41,7777,20,N,200910,경남,전문직,전문직,3710,4862,,,,
4385,1,N,1,41,12500,20,N,200911,충남,제조업,2차산업 종사자,4443,7946,,,,
4386,1,N,2,29,14166,20,N,200911,대구,전문직,의료직 종사자,3905,2653,,,,
4387,2,,1,34,18968,20,N,200912,경기,전문직,2차산업 종사자,5916,3669,,,,
4390,1,N,2,53,6522,99,N,200912,경남,제조업,2차산업 종사자,0,3458,,,,
4391,1,N,1,45,6186,11,N,201001,경북,서비스,2차산업 종사자,3353,4490,,,,
4392,1,N,2,39,25852,20,N,201001,세종,전문직,교육관련직,0,7563,,,,
4395,1,N,1,22,12222,20,N,201002,경기,서비스,2차산업 종사자,6184,2458,,,,
4396,1,N,2,48,4096,12,N,201002,경기,주부,주부,3008,3012,,,,
4397,1,N,1,38,12263,99,N,201002,인천,서비스,2차산업 종사자,0,7341,,,,
4400,1,N,2,29,8804,99,N,201003,충남,사무직,사무직,0,3206,,,,
4401,1,N,1,36,9372,12,N,201003,대구,전문직,공무원,3541,6374,,,,
4404,1,N,2,30,4977,40,N,201003,전남,자영업,자영업,4589,2769,,,,
4405,2,,1,34,8418,12,N,201003,경남,사무직,사무직,2476,3539,,,,
4406,1,N,1,47,10317,99,N,201004,제주,제조업,운전직,0,7673,,,,
4407,1,N,1,31,2297,13,N,201004,인천,자영업,자영업,2282,3775,,,,
4408,1,N,2,61,0,,N,201004,서울,서비스,3차산업 종사자,0,2495,,,,
4409,1,N,1,26,30433,12,N,201004,서울,기타,학생,6673,6520,,,,
4413,1,N,2,41,7083,20,N,201006,경북,주부,주부,3630,5244,,,,
4415,1,N,2,35,15480,99,N,201006,서울,사무직,사무직,0,3213,,,,
4416,1,N,1,29,10972,30,N,201006,인천,사무직,3차산업 종사자,5618,3070,,,,
4417,1,Y,2,34,0,,N,201006,부산,자영업,자영업,0,3442,,,,
4419,1,N,2,57,3982,13,N,201006,경기,주부,주부,5032,5007,,,,
4422,1,N,2,62,16805,20,N,201007,대전,주부,주부,7938,8016,,,,
4423,1,N,1,29,22222,20,N,201008,경기,사무직,사무직,6814,3124,,,,
4425,1,N,1,30,7715,12,N,201008,서울,서비스,2차산업 종사자,3271,2936,,,,
4426,1,N,1,43,18888,20,N,201009,경기,전문직,교육관련직,4819,5165,,,,
4429,1,N,2,43,15522,40,N,201010,서울,서비스,3차산업 종사자,5750,3024,,,,
4431,1,N,1,7,7593,12,N,201011,서울,기타,학생,4335,4287,,,,
4432,2,,2,48,10833,20,N,201011,전북,주부,주부,4629,6184,,,,
4433,1,N,1,41,17777,20,N,201011,경기,사무직,사무직,5859,4430,,,,
4435,1,N,2,38,14444,20,N,201012,경북,주부,주부,4582,4332,,,,
4436,1,N,1,46,9229,30,N,201101,서울,기타,운전직,4075,4528,,,,
4437,2,,2,49,36527,20,N,201101,인천,주부,주부,8702,5524,,,,
4438,1,N,1,32,23888,20,N,201101,인천,사무직,3차산업 종사자,6550,3485,,,,
4441,1,N,2,61,6099,99,N,201102,경북,주부,주부,0,0,,,,
4444,1,N,2,31,10555,30,N,201103,서울,사무직,사무직,3699,3551,,,,
4445,1,Y,1,32,0,,N,201103,전남,서비스,2차산업 종사자,0,2957,,,,
4446,1,N,1,29,15945,30,N,201103,서울,자영업,자영업,6214,3111,,,,
4447,1,N,1,27,12500,20,N,201104,경기,자영업,자영업,5539,2793,,,,
4448,1,N,2,51,25994,12,N,201105,서울,사무직,사무직,8673,9949,,,,
4449,1,N,1,30,5702,40,N,201105,경기,전문직,교육관련직,4243,3193,,,,
4452,1,N,1,58,24502,11,N,201106,서울,서비스,2차산업 종사자,6721,5325,,,,
4455,1,N,2,54,49722,20,N,201108,경남,주부,주부,11549,5773,,,,
4456,1,N,1,47,3163,12,N,201109,부산,자영업,자영업,2619,8658,,,,
4457,1,N,1,37,24444,20,N,201109,경기,사무직,사무직,6696,3836,,,,
4458,1,N,2,19,22222,20,N,201110,경기,기타,학생,6190,5973,,,,
4459,1,N,2,45,16805,20,N,201111,충북,주부,주부,5558,5155,,,,
4463,1,N,2,32,14685,99,N,201112,인천,주부,주부,0,4489,,,,
4464,1,N,2,52,8928,40,N,201112,광주,주부,주부,6314,4734,,,,
4465,2,,2,44,0,,N,201112,경기,주부,주부,0,3691,,,,
4468,1,N,2,59,1927,12,N,201201,대구,주부,주부,0,0,,,,
4470,2,,1,34,15972,20,N,201202,대전,사무직,사무직,9669,3934,,,,
4472,1,N,2,55,7531,12,N,201203,서울,기타,주부,0,7506,,,,
4474,1,N,1,54,7083,20,N,201203,경기,사무직,사무직,4853,4800,,,,
4475,1,N,1,24,20277,20,N,201203,경북,기타,학생,9253,8589,,,,
4476,1,N,2,48,14206,12,N,201203,서울,기타,단순 노무직,4120,3855,,,,
4477,1,N,2,34,6250,20,N,201203,경북,전문직,교육관련직,2802,6575,,,,
4478,1,N,1,43,5388,12,N,201203,서울,사무직,사무직,3536,4466,,,,
4481,1,N,2,33,0,12,N,201204,전남,서비스,3차산업 종사자,0,6668,,,,
4484,1,N,2,29,7698,13,N,201205,서울,전문직,의료직 종사자,5125,2903,,,,
4488,1,N,2,49,3194,30,N,201207,경기,제조업,2차산업 종사자,3928,7032,,,,
4489,1,N,2,46,15833,20,N,201207,전남,서비스,3차산업 종사자,6153,9528,,,,
4490,1,N,2,52,21805,20,N,201207,대구,자영업,자영업,8876,10624,,,,
4493,1,Y,2,35,14027,20,N,201209,광주,사무직,사무직,3825,6788,,,,
4494,1,N,1,49,13992,13,N,201209,서울,전문직,종교인/역술인,0,3006,,,,
4495,1,N,1,44,5221,12,N,201209,대구,사무직,2차산업 종사자,2786,9528,,,,
4496,1,N,1,61,11268,12,N,201209,강원,1차산업,1차산업 종사자,5302,5281,,,,
4498,1,N,2,33,11420,12,N,201210,서울,전문직,예체능계 종사자,4230,3090,,,,
4499,1,N,1,29,5460,12,N,201211,대구,제조업,2차산업 종사자,5118,2930,,,,
4500,2,,2,20,27083,20,N,201211,경기,기타,학생,7065,7121,,,,
4501,1,N,2,48,21111,20,N,201211,경기,주부,주부,6376,5237,,,,
4502,1,Y,2,46,30555,20,N,201212,경기,주부,주부,7743,5325,,,,
4503,1,N,2,32,58874,20,N,201212,경기,사무직,사무직,10647,3432,,,,
4504,1,N,1,30,12638,30,N,201212,인천,사무직,사무직,4129,3308,,,,
4505,1,N,2,26,61111,20,N,201301,인천,기타,학생,11786,10019,,,,
4506,1,N,2,60,0,60,N,201301,강원,주부,주부,0,0,,,,
4509,2,,1,28,10155,99,N,201303,전남,기타,학생,0,0,,,,
4512,1,N,2,34,10809,40,N,201305,경기,자영업,자영업,3712,4136,,,,
4513,1,N,1,46,28891,11,N,201305,부산,제조업,2차산업 종사자,5429,5093,,,,
4516,1,N,1,24,705,11,N,201309,전남,사무직,공무원,0,2476,,,,
4517,1,N,2,43,6284,11,N,201309,강원,자영업,자영업,3396,4202,,,,
4520,1,N,1,51,10833,20,N,201310,인천,서비스,3차산업 종사자,6204,4673,,,,
4521,1,N,1,42,1303,11,N,201310,전북,자영업,자영업,2844,5635,,,,
4523,2,,1,41,0,,N,201310,서울,전문직,전문직,0,4714,,,,
4524,1,N,2,47,12562,40,N,201311,경기,서비스,3차산업 종사자,4220,3563,,,,
4525,2,,2,40,0,,N,201311,울산,주부,주부,0,0,,,,
4526,1,N,1,40,0,,N,201312,경기,제조업,전문직,0,3644,,,,
4528,1,N,2,25,9124,12,N,201312,서울,사무직,사무직,6753,2272,,,,
4531,1,N,2,46,7680,20,N,201402,충북,제조업,2차산업 종사자,4210,2914,,,,
4532,1,N,1,48,10392,11,N,201402,전남,자영업,자영업,6038,5213,,,,
4533,1,N,2,31,7930,11,N,201403,경북,사무직,사무직,4888,2833,,,,
4534,1,N,1,57,2289,13,N,201404,부산,제조업,2차산업 종사자,4677,5238,,,,
4535,1,N,2,31,11388,20,N,201405,경남,주부,주부,3567,3331,,,,
4536,1,N,2,68,21267,12,N,201406,경기,서비스,3차산업 종사자,3927,3823,,,,
4538,1,N,1,38,22916,20,N,201409,경기,사무직,사무직,6512,4298,,,,
4540,1,N,1,36,13829,12,N,201411,제주,서비스,예체능계 종사자,4371,3910,,,,
4542,1,N,1,35,5416,30,N,201501,대구,서비스,2차산업 종사자,2475,4065,,,,
4543,1,N,2,41,13055,20,N,201501,경남,전문직,교육관련직,5055,3276,,,,
4547,1,N,2,55,22222,20,Y,199910,경기,자영업,3차산업 종사자,8613,10212,,,,
4548,1,N,2,73,5659,12,N,199910,서울,기타,기타,1356,2537,,,,
4549,1,Y,2,54,3477,12,Y,199910,부산,자영업,자영업,4956,4900,,,,
4550,1,N,1,60,18012,40,N,199910,경기,전문직,종교인/역술인,6239,4092,,,,
4551,1,N,2,72,6390,11,Y,199910,대구,주부,주부,1791,1872,,,,
4552,1,N,2,62,21388,20,Y,199910,경기,기타,기타,7030,6955,,,,
4553,1,N,2,47,20833,20,N,199910,광주,주부,주부,0,0,,,,
4554,1,N,2,70,17361,30,Y,199910,서울,자영업,자영업,2500,2509,,,,
4555,1,N,2,63,0,,N,199910,인천,주부,주부,0,0,,,,
4556,1,N,1,56,15000,20,N,199910,경남,제조업,2차산업 종사자,7034,7565,,,,
4557,1,N,1,67,30345,20,N,199910,서울,사무직,고위 공무원,4388,4701,,,,
4558,2,,2,65,7840,11,N,199910,전남,기타,기타,3659,3354,,,,
4559,1,N,1,57,12222,30,N,199910,경기,자영업,자영업,6153,10612,,,,
4560,1,Y,1,63,9722,20,N,199910,경북,사무직,사무직,4386,4631,,,,
4561,1,N,1,61,17777,20,N,199910,경기,제조업,2차산업 종사자,5634,5841,,,,
4563,1,N,1,55,40000,20,N,199910,경기,전문직,전문직,10470,7751,,,,
4564,1,N,2,57,15000,20,N,199910,제주,전문직,대학교수/강사,6210,7438,,,,
4565,1,N,2,71,15555,20,N,199910,서울,기타,단순 노무직,1885,2013,,,,
4566,1,N,2,68,54027,20,N,199910,서울,자영업,자영업,10748,3475,,,,
4567,1,N,1,57,10805,40,N,199910,경기,서비스,2차산업 종사자,5495,4476,,,,
4568,2,,2,46,7150,12,Y,200001,경기,주부,주부,3278,5467,,,,
4569,1,N,2,59,7378,12,N,200009,서울,주부,주부,5359,5303,,,,
4570,2,,2,63,8333,20,N,200009,경북,서비스,3차산업 종사자,3863,3824,,,,
4571,1,N,2,49,13750,20,Y,200010,충남,사무직,단순 사무직,5901,8498,,,,
4572,1,Y,2,62,3390,12,N,200101,인천,주부,주부,4660,,,,,
4573,1,N,2,52,3429,30,Y,200102,부산,주부,주부,3996,4173,,,,
4574,1,N,2,56,2998,12,N,200102,경기,사무직,사무직,4947,4245,,,,
4575,1,N,1,56,18055,20,N,200102,경남,기타,운전직,6785,5106,,,,
4576,1,N,1,53,19969,11,N,200102,경기,기타,단순 노무직,6379,3222,,,,
4577,1,Y,1,52,1944,20,N,200102,경북,서비스,2차산업 종사자,4550,4173,,,,
4578,1,N,2,61,24319,11,N,200103,울산,서비스,3차산업 종사자,7321,,,,,
4579,1,N,2,59,10751,30,N,200103,경기,서비스,3차산업 종사자,4652,8875,,,,
4580,1,N,2,56,5079,12,Y,200103,경북,주부,주부,4786,4242,,,,
4581,1,N,2,66,40000,20,N,200103,서울,주부,주부,6955,6906,,,,
4582,1,N,1,63,3990,12,N,200104,충북,자영업,자영업,3530,3494,,,,
4583,1,Y,2,45,7777,30,N,200104,인천,전문직,사무직,3629,9750,,,,
4584,1,Y,2,51,8477,99,N,200104,경남,주부,주부,0,0,,,,
4585,1,N,2,74,6805,20,N,200104,전남,기타,기타,1617,1626,,,,
4586,1,N,2,65,9305,20,Y,200104,경북,기타,기타,4543,4498,,,,
4587,1,Y,1,51,8019,11,N,200104,전북,기타,1차산업 종사자,5575,8005,,,,
4588,1,N,2,47,7638,40,N,200104,경북,전문직,의료직 종사자,6195,7999,,,,
4589,1,N,1,54,12916,20,N,200104,경남,사무직,단순 사무직,6664,8339,,,,
4590,1,N,2,50,12083,20,N,200105,경기,서비스,3차산업 종사자,3497,7031,,,,
4591,1,N,2,53,16250,20,N,200105,광주,주부,주부,7831,5025,,,,
4592,1,N,2,63,9891,99,N,200105,서울,전문직,교육관련직,0,4010,,,,
4593,1,N,2,67,8289,12,N,200105,서울,주부,주부,3600,6249,,,,
4594,1,N,2,61,16253,30,N,200106,서울,사무직,사무직,4716,6365,,,,
4595,1,N,2,51,15982,40,N,200106,경기,서비스,2차산업 종사자,4577,10113,,,,
4596,1,N,2,59,22361,20,N,200107,충남,사무직,사무직,8799,9306,,,,
4597,1,N,2,50,2925,12,N,200107,대구,주부,주부,4933,4918,,,,
4598,2,,1,43,7614,30,N,200108,경기,자영업,자영업,4407,7934,,,,
4599,1,N,2,41,10874,11,Y,200108,광주,자영업,자영업,3526,3805,,,,
4600,1,Y,2,50,15000,20,N,200108,경남,사무직,사무직,8690,9844,,,,
4601,1,N,2,46,2255,12,N,200108,경기,서비스,2차산업 종사자,2952,7545,,,,
4602,1,N,2,56,5623,11,N,200108,충북,자영업,자영업,4939,4491,,,,
4603,1,Y,2,59,26282,12,N,200109,경기,주부,주부,6631,10263,,,,
4604,1,N,1,61,6616,40,N,200110,충북,서비스,3차산업 종사자,4454,5770,,,,
4605,1,N,2,53,23809,11,N,200110,경기,주부,주부,6681,4855,,,,
4606,1,N,2,45,16944,20,N,200110,전북,사무직,단순 사무직,6424,8587,,,,
4607,1,N,2,51,1152,12,N,200110,광주,주부,주부,4673,5128,,,,
4608,1,N,2,61,48888,20,N,200111,서울,주부,주부,11565,11578,,,,
4609,1,N,2,51,5315,13,N,200111,서울,자영업,자영업,5796,10482,,,,
4610,1,N,2,61,10277,20,Y,200111,전남,주부,주부,5602,,,,,
4611,1,Y,2,57,15005,30,N,200111,서울,전문직,사무직,5674,9027,,,,
4612,1,N,2,48,16111,20,N,200111,대구,주부,주부,4225,4984,,,,
4613,1,N,2,62,11805,20,N,200112,전북,주부,주부,4794,5114,,,,
4614,1,N,2,53,4966,13,N,200112,경기,자영업,자영업,5204,5145,,,,
4615,1,N,2,43,5825,11,N,200112,광주,주부,주부,2894,4128,,,,
4616,1,N,2,61,11586,30,Y,200201,경기,주부,주부,4344,4305,,,,
4617,1,N,2,52,9444,20,Y,200201,충남,서비스,2차산업 종사자,6145,8895,,,,
4618,1,N,2,55,6250,30,N,200202,대전,주부,주부,4961,4937,,,,
4619,2,,2,46,11666,20,Y,,,,,4666,,,,,
4620,1,Y,1,66,2870,11,N,200203,전남,사무직,사무직,3076,4926,,,,
4621,1,N,2,45,15277,20,N,200203,경기,서비스,3차산업 종사자,4699,7995,,,,
4622,1,N,2,49,16250,30,N,200203,서울,서비스,2차산업 종사자,6886,8131,,,,
4623,2,,2,42,20972,20,Y,200205,충남,주부,주부,7550,7172,,,,
4624,1,N,2,49,6080,12,N,200205,부산,주부,주부,5392,4764,,,,
4625,1,N,2,50,27777,30,Y,200206,서울,자영업,3차산업 종사자,9963,8847,,,,
4626,1,N,2,38,10362,13,N,200206,충북,주부,주부,3947,3906,,,,
4627,2,,2,55,12638,20,Y,200207,광주,주부,주부,7150,4860,,,,
4628,1,N,1,56,35555,20,N,200207,서울,서비스,3차산업 종사자,9898,11369,,,,
4629,1,N,2,51,14444,20,Y,200208,경기,서비스,2차산업 종사자,6517,8252,,,,
4630,1,N,1,57,28888,20,N,200208,인천,전문직,종교인/역술인,9976,9491,,,,
4631,1,N,2,53,2977,11,N,200208,경남,서비스,2차산업 종사자,4654,3350,,,,
4632,1,Y,2,39,29838,20,N,200208,경남,주부,주부,8607,0,,,,
4633,1,N,2,54,9166,30,N,,,,,5497,,,,,
4634,1,Y,2,61,11582,11,N,200208,경북,주부,주부,5351,5176,,,,
4635,1,N,2,43,7568,11,N,200209,경북,전문직,교육관련직,3543,7642,,,,
4636,2,,2,46,11396,12,N,200209,경남,서비스,3차산업 종사자,6264,4557,,,,
4637,1,N,2,52,7375,12,N,200209,서울,제조업,2차산업 종사자,5824,9269,,,,
4638,2,,2,61,14166,20,Y,,,,,4544,,,,,
4639,1,Y,2,54,18611,20,Y,200209,부산,자영업,3차산업 종사자,8233,8445,,,,
4640,1,N,2,46,35698,11,N,200209,부산,주부,주부,6264,5640,,,,
4641,1,N,2,48,13472,30,N,200209,경기,제조업,2차산업 종사자,4861,8128,,,,
4642,1,N,1,49,29722,20,N,200210,경기,서비스,2차산업 종사자,7213,5283,,,,
4643,1,N,2,46,28611,20,N,200210,부산,사무직,단순 사무직,8178,10108,,,,
4644,1,N,1,47,16111,20,N,200211,경기,제조업,운전직,5723,8402,,,,
4645,1,N,2,65,8297,12,N,200211,서울,주부,주부,4553,6192,,,,
4646,1,N,2,75,23611,30,Y,199503,서울,기타,기타,2514,2509,,,,
4647,1,N,1,68,8401,40,N,200203,충남,자영업,자영업,3141,4669,,,,
4648,1,N,2,67,28033,11,Y,200012,경기,주부,주부,4520,4575,,,,
4649,1,N,2,65,8058,30,Y,199808,부산,자영업,자영업,3181,3361,,,,
4650,1,N,2,65,6388,30,Y,199909,충남,전문직,교육관련직,4033,5121,,,,
4651,1,N,2,65,13333,20,Y,198803,광주,주부,주부,0,5641,,,,
4652,1,N,2,64,16666,20,Y,199004,인천,사무직,사무직,5212,5129,,,,
4653,1,N,2,63,25555,20,Y,198405,경기,자영업,자영업,8232,8416,,,,
4654,2,,2,62,12777,20,Y,199511,인천,기타,기타,5128,5382,,,,
4655,1,N,2,62,19027,20,Y,199312,부산,자영업,자영업,7806,7703,,,,
4656,1,N,2,62,21250,20,Y,200208,경북,주부,주부,7077,7301,,,,
4657,1,N,2,62,4679,12,N,200012,충북,서비스,3차산업 종사자,4337,4300,,,,
4658,2,,2,61,4166,20,Y,199707,경북,서비스,3차산업 종사자,3486,3406,,,,
4659,1,N,2,60,29444,20,Y,200001,서울,자영업,자영업,8378,8362,,,,
4660,1,N,2,60,6944,20,Y,199406,울산,주부,주부,3795,3961,,,,
4661,1,N,2,59,17500,20,Y,199007,대구,주부,주부,6331,6081,,,,
4663,1,N,2,58,32834,11,Y,198507,경기,서비스,3차산업 종사자,7204,7189,,,,
4664,1,Y,2,58,12916,20,Y,200005,강원,주부,주부,6847,6773,,,,
4665,1,N,2,58,45694,20,Y,200002,서울,주부,주부,10170,10131,,,,
4666,1,N,2,56,24444,20,Y,199704,강원,사무직,사무직,9685,9320,,,,
4667,1,N,2,56,3744,11,Y,199612,제주,주부,주부,4597,4300,,,,
4668,1,N,2,56,29305,20,Y,199912,경기,주부,주부,9634,4854,,,,
4669,1,Y,2,56,17777,20,Y,199608,인천,주부,주부,6818,5031,,,,
4670,1,Y,2,55,16527,20,Y,200008,경북,주부,주부,8132,8132,,,,
4671,1,N,2,55,15484,40,Y,199412,부산,사무직,사무직,7007,8851,,,,
4672,1,N,2,54,8888,20,Y,199505,경남,서비스,3차산업 종사자,5869,7697,,,,
4673,1,Y,2,54,6944,20,Y,199704,경남,자영업,3차산업 종사자,4684,7878,,,,
4674,1,N,2,53,3888,30,Y,199204,충남,서비스,3차산업 종사자,5669,8425,,,,
4675,1,N,2,53,8040,12,Y,200105,전북,주부,주부,5430,4961,,,,
4676,1,Y,2,53,19672,20,Y,199608,경기,주부,주부,6908,6873,,,,
4677,1,N,2,53,20000,20,Y,199805,인천,서비스,2차산업 종사자,8415,10112,,,,
4678,1,N,2,53,18888,30,Y,199411,서울,주부,주부,8446,5144,,,,
4679,1,N,2,52,14027,20,Y,199208,경기,주부,주부,5825,5702,,,,
4680,2,,2,52,5694,20,Y,199906,경북,주부,주부,5471,4400,,,,
4681,1,N,2,52,35555,20,Y,199704,서울,주부,주부,10138,6138,,,,
4682,1,N,2,52,14166,20,Y,199801,경기,주부,주부,6266,4933,,,,
4683,1,Y,2,51,6111,30,Y,199111,인천,자영업,자영업,4626,8404,,,,
4684,1,N,2,51,9856,12,Y,200108,경기,주부,주부,5627,4506,,,,
4685,2,,2,51,1679,11,Y,199308,강원,서비스,3차산업 종사자,4579,7750,,,,
4686,1,N,2,50,11388,30,Y,199307,인천,주부,주부,5956,5223,,,,
4687,2,,2,50,10555,20,Y,200101,부산,주부,주부,4820,5161,,,,
4688,1,N,2,50,7916,30,Y,199802,인천,주부,주부,3633,5144,,,,
4689,1,N,2,50,26111,20,Y,200104,부산,주부,주부,9654,5340,,,,
4690,1,N,2,49,12083,20,Y,200007,강원,서비스,3차산업 종사자,4901,9503,,,,
4691,1,N,2,48,8333,20,Y,200003,충남,기타,단순 노무직,4255,3630,,,,
4692,1,N,2,48,65555,20,Y,199910,서울,주부,주부,11689,5110,,,,
4693,1,Y,2,47,46016,20,Y,199609,서울,주부,주부,10447,5816,,,,
4694,1,N,2,46,0,11,Y,199903,충북,주부,주부,0,5947,,,,
4695,1,N,2,46,33026,11,Y,199804,경기,전문직,교육관련직,5054,4020,,,,
4696,2,,2,46,0,,Y,200211,전남,주부,주부,0,4323,,,,
4697,2,,2,45,35277,20,Y,199910,경기,주부,주부,7956,7682,,,,
4698,2,,1,43,13472,20,N,200104,경기,전문직,교사,4957,4535,,,,
4699,1,N,2,42,4305,20,Y,199710,전북,주부,주부,2784,3645,,,,
4700,1,N,1,42,16379,99,Y,200102,경기,자영업,자영업,0,4625,,,,
4701,1,N,2,46,41944,20,N,200211,서울,전문직,교육관련직,10299,9021,,,,
4702,1,N,2,46,7083,30,N,200212,부산,자영업,자영업,3124,9070,,,,
4703,1,N,2,42,9444,30,N,200212,대구,주부,주부,4015,3580,,,,
4704,1,N,2,61,4444,20,N,200301,전북,기타,3차산업 종사자,4263,4286,,,,
4705,1,N,2,53,8333,20,N,200301,전북,주부,주부,5763,4388,,,,
4706,1,N,1,64,7103,40,N,,,,,3601,,,,,
4707,1,N,2,41,10831,40,N,200303,부산,주부,주부,3697,4192,,,,
4708,1,N,2,50,12270,40,Y,200303,부산,전문직,교사,6367,4667,,,,
4709,1,Y,2,52,13603,12,N,200304,서울,주부,주부,7408,7300,,,,
4710,2,,1,62,15994,11,N,200305,전북,자영업,자영업,5955,5872,,,,
4711,1,N,2,57,3597,12,Y,200305,충북,자영업,3차산업 종사자,4516,8440,,,,
4738,1,N,2,85,3863,11,N,,,,,1297,,,,,
4740,1,N,1,82,4725,70,N,200306,전북,1차산업,1차산업 종사자,0,0,,,,
4743,1,N,1,80,1298,11,N,200306,전남,자영업,자영업,1276,1280,,,,
4744,1,N,2,80,9481,99,N,200306,전남,주부,주부,0,0,,,,
4745,1,N,1,79,2984,11,N,200306,광주,기타,1차산업 종사자,1269,1270,,,,
4746,1,N,1,79,20138,20,N,200306,경기,사무직,사무직,2116,2196,,,,
4748,1,N,2,78,27916,20,N,,,,,2364,,,,,
4749,1,N,2,78,5791,99,N,200306,전북,주부,주부,0,0,,,,
4750,1,N,2,78,5631,11,N,200306,전남,기타,기타,1597,1587,,,,
4751,1,N,1,77,9675,40,N,200306,부산,기타,기타,1541,1483,,,,
4753,1,N,1,76,15972,20,N,200306,인천,전문직,전문직,2108,2114,,,,
4754,1,N,2,76,22222,20,N,200306,인천,주부,주부,2413,2362,,,,
4755,1,N,1,76,31805,20,N,200306,경기,제조업,운전직,2870,3092,,,,
4756,1,N,2,76,4754,11,N,,,,,1636,,,,,
4758,1,N,1,75,7916,30,N,200306,서울,서비스,2차산업 종사자,1238,1238,,,,
4759,1,N,2,75,11367,40,N,,,,,1670,,,,,
4761,1,N,2,74,16111,20,N,,,,,2127,,,,,
4762,1,N,2,74,17719,40,N,200306,서울,기타,기타,1915,1992,,,,
4763,1,N,2,74,7776,12,N,200306,서울,기타,단순 노무직,1697,1745,,,,
4764,1,N,2,74,7181,99,N,200306,충남,1차산업,1차산업 종사자,0,0,,,,
4765,1,N,1,74,2778,11,N,200306,전북,1차산업,1차산업 종사자,1629,1606,,,,
4766,1,N,1,74,5277,30,N,,,,,1367,,,,,
4767,1,N,2,74,49166,20,N,200306,서울,주부,주부,4763,4638,,,,
4768,1,N,2,74,0,,N,200306,강원,주부,주부,0,0,,,,
4769,1,N,2,73,9166,20,N,,,,,2125,,,,,
4771,1,N,2,73,7638,20,N,200306,대전,기타,기타,1636,1708,,,,
4772,2,,2,73,5005,12,N,200306,대구,기타,기타,1617,1654,,,,
4774,1,N,2,73,8318,30,N,200306,경기,주부,주부,1610,1986,,,,
